energy,delay
96.10548088892,117
197.19693013,-209
70.35560136,27
161.1177382373,111
108.1760302055,-60
51.29301046427,48
91.18693081645,135
56.26620806925,105
73.26900114339,17
55.05442834776,142
83.70857651372,74
77.88216763361,-266
130.935058289,112
87.89221421093,69
153.5855560695,-104
137.3929417048,27
105.7504356804,-280
106.332282982,122
143.1255921447,149
73.39188743086,105
85.77655346114,116
144.8085363691,26
54.11285553463,-146
75.41692951619,48
60.79183099374,101
107.7560067603,-200
72.87212029089,105
136.811991128,78
65.52121884394,47
62.95951469419,104
134.9890158487,23
55.09825774379,119
185.933302323,101
119.5869629953,130
85.25804537994,157
76.48572191705,36
170.6611741863,-154
101.3974202088,-45
50.79288446223,89
58.85146939096,107
72.30548231544,-220
60.55278494591,-281
116.1814388555,106
140.6034729247,54
50.72754739761,102
78.64898048831,110
158.07189001,108
97.36509687945,153
62.43646621105,101
173.638333088,-50
65.32523536527,8
167.521976059,-58
62.12163620589,105
67.43754947454,26
191.2259407792,106
65.13219111403,-79
82.28206982993,116
50.86358516268,29
176.2755908452,-183
178.4033153298,-243
89.1030643749,34
148.9530603038,146
56.7484071162,116
197.9317590714,98
58.82539571818,89
53.19486140064,50
79.56201698402,-192
150.6668579541,94
52.14898542694,-182
55.17521452103,105
111.7814201964,107
53.2735872862,-130
133.3428670019,105
97.92453863023,105
91.36148185967,72
183.8101025694,-102
67.40371728752,129
73.1513006898,19
188.927329843,103
91.69950508823,75
61.03359097455,-74
55.86382923303,106
69.42677208704,106
52.49374060809,22
87.48698732914,73
72.59251179054,149
106.7138587164,6
57.6599302963,-215
76.80906061315,102
67.37233061657,102
52.97471437493,31
64.88176503216,77
90.9978230997,123
183.4278552317,-258
75.12012642224,25
186.5174814494,17
113.9772886913,105
53.81863482711,21
151.0703978817,-191
100.427952156,4
164.1108780164,10
60.94239699049,106
77.13391092151,50
117.9552523845,137
160.3209033467,134
146.762434818,25
135.381985295,105
65.70876711827,40
69.73995511716,103
91.92504189226,108
88.98152471219,-60
51.5558902792,41
143.1845196114,154
61.59865528653,101
94.82358915268,104
160.0202426465,-219
104.071473594,1499
128.0654905584,-254
167.1239479172,-30
84.05700040497,57
183.7900059334,-183
92.19476947362,117
117.0958508591,-92
60.72601134882,99
64.62510690584,116
53.41898433448,111
118.9774756086,105
190.8953674548,-238
133.2323388155,-48
105.2787525,1
117.8574125008,103
63.68767294237,107
93.77538359495,109
94.24344804285,123
77.0902273384,77
125.090230526,-239
56.250585002,114
58.35911779672,83
158.303008107,102
69.57498361426,-258
179.7611107789,106
197.3687594672,-127
179.5676118226,105
127.0907189312,-241
123.2281019313,107
69.10802215124,29
53.29777686165,93
60.74653070178,48
186.6631503462,32
79.24926882259,-109
105.8230435523,106
53.09672270782,133
60.32102105386,10
94.81994090812,-254
145.2291710583,106
189.6664819819,104
127.2686844262,109
63.18810114015,133
98.1210792179,92
50.7140798499,140
82.90623830919,-207
83.94744255231,102
62.48044310754,-128
83.39252540587,107
84.4688400767,-98
75.46529311284,109
87.59520177194,84
56.32326641867,103
73.27836123009,115
147.8327006639,-34
54.0860156185,18
132.2683121443,107
124.7250982243,116
61.39409293998,117
144.1582701098,106
195.4852328328,-136
159.5868908877,-207
101.4521266295,18
156.4064766695,114
143.0920742134,115
52.87730182016,-246
70.40351479315,105
51.59410437852,99
152.2315056698,-165
100.08565593,57
55.28661064022,105
152.2545214611,106
66.15270496128,42
72.03766299382,-142
132.2314804118,-199
85.50238827564,8
50.9178795583,20
115.1922983014,-88
68.26349349488,-138
125.4098143345,-43
93.98747197003,106
50.66764676905,-235
55.1320113198,-213
58.97148579254,30
84.63105474424,114
52.77456307875,103
52.01910067179,85
83.26641401722,105
90.93828574854,-107
74.41972462715,153
136.8349406584,105
181.4579768342,-119
108.3686486455,108
73.06166986207,26
65.51948867929,60
121.4866971176,14
188.1225291357,163
159.4985993388,71
100.0330441216,80
51.90214640447,25
71.12565353234,103
131.8513987269,73
112.184163848,103
84.68883813781,103
105.2559615902,-268
85.56289845114,122
93.32304624992,38
142.4464172614,102
56.89597978361,40
78.78287018534,16
86.31991210342,152
51.88980722448,108
79.38702567875,74
72.35385200328,37
69.94958564677,-207
79.07040755542,12
57.52824415072,13
169.8686056533,42
114.2848220313,54
61.56352918684,102
51.90097869046,-203
63.9357059867,118
163.3988474564,105
167.64537023,104
78.08773277159,105
90.90174758812,115
102.9713086699,42
66.85957232196,25
70.83581517547,99
60.58177243379,68
75.47127860028,158
159.6162263629,81
51.67068991477,33
91.01700255153,106
127.4620149349,37
62.55404065664,99
184.265181079,147
70.30806430959,80
81.05282018187,81
91.53913408951,104
62.06304936549,-202
62.10550760308,104
68.02229373992,123
107.3772151091,145
112.1800189777,81
65.16124370355,103
95.49478740945,-171
56.63184974458,79
72.45526640263,87
72.36036016088,76
194.008641147,32
136.8465597478,106
78.08727337582,103
95.19740536247,113
69.93888635569,139
191.8236936173,73
106.4487270221,-47
131.7733425522,104
58.01084371464,124
129.5671866404,131
130.0233174151,76
75.64162207707,105
91.90227989254,107
107.1648357353,-51
76.34751962869,108
84.51541073115,10
94.08188344936,107
104.7636276968,-174
91.26149047264,-11
176.5297357253,131
116.3249506326,80
76.87638293093,-77
53.23823709301,139
55.5874554288,90
118.3606161298,-183
183.8904962176,-29
162.0178029698,-160
74.12221434093,104
58.32682273729,26
58.04859675187,103
130.1177715658,113
58.42532327397,-190
147.4602521746,9
51.22822068169,102
62.99885811937,127
124.3283021822,104
116.2809597972,102
60.64152806183,109
86.28498901387,153
66.16968187092,140
127.9967667106,100
58.04659492973,-266
122.2179018991,118
76.22881563433,-178
116.3760783227,100
54.11650651593,126
55.05294731426,148
74.15659521569,50
88.12814743104,32
135.3784659134,-57
164.1784268468,151
85.20517121623,143
191.3744006733,13
50.03925738139,128
71.6889388612,-109
76.91262055219,17
65.22359070233,104
51.4585389448,100
96.61677532568,104
57.58940800777,125
109.9000959879,4
84.8388942164,130
112.5718307535,-170
96.57636365328,106
63.33497561809,103
54.09743524723,126
135.4563762963,41
59.32824761271,21
169.2311284612,104
81.24971189388,-276
116.6822363307,56
51.09911281761,38
92.0094094037,-268
61.96612428064,96
152.7470722416,55
68.92461876221,-3
87.63519253513,64
78.2303281022,39
170.9048926926,22
89.59555671196,-220
51.27817010291,60
176.9926730812,53
164.5249077156,124
70.09927094857,27
76.53189338024,161
132.7336440427,103
50.60031662737,-208
61.26292597748,18
163.2630991619,42
92.34033640732,139
57.20810654632,46
77.30415760393,40
70.03320871098,-83
167.7357216687,106
74.7006799093,27
51.34062459846,106
69.85193985447,157
112.2186348815,106
72.58966115996,108
142.8477141884,-188
125.814788483,25
71.99989062235,110
75.99398088094,106
112.3387387881,56
108.7922820145,26
106.1773138716,-146
53.16854776224,75
177.9150556378,136
161.2207584368,104
63.88447647875,124
50.16777996411,109
52.46417421918,107
78.40590053452,103
55.02773557995,83
76.26313992615,94
159.1366021483,-81
77.40264573607,106
122.6853778175,81
122.7949672884,107
130.685124873,18
164.8895730397,104
69.00132227713,92
68.46085384696,108
106.8356796357,161
110.6338989256,-227
105.9231541962,52
99.12632871981,-128
139.1650128764,87
59.05568763796,108
70.51987092133,114
111.4645437166,156
72.58784913549,84
59.35673851748,105
137.8466019236,140
110.4505493195,91
79.15774142343,-182
67.78833937667,-145
168.7970246809,37
78.2082688813,-285
59.7866082695,113
94.05121632824,-238
117.6730596763,54
50.17418206142,110
162.6383267314,17
53.37870418757,130
108.5901414138,102
91.33758194629,106
52.82427659293,123
97.14735307616,106
112.9076079959,110
85.05920612882,107
71.64771106738,68
100.7346689846,24
60.54410373852,157
105.183960424,80
79.18645839164,141
90.08603070142,103
57.29599829191,103
102.7451759775,100
103.4498562256,-283
81.16592115794,-101
184.8592840874,105
60.76387770253,103
81.50850248314,-94
170.0663202785,104
126.690529767,97
53.26648585703,104
133.3084702241,8
180.2941791835,-202
67.47847958288,92
50.98231152668,132
110.3714004729,106
61.42438482325,35
81.98579900619,108
139.4766340409,105
69.8376486832,-235
133.4360124076,-30
97.7029706694,106
183.1280609618,-279
54.81524137827,106
194.4495194766,62
55.9959070421,-257
58.36308282574,105
70.8595251689,82
115.2935189307,103
71.84586093504,100
133.9799591707,-107
125.8216112943,154
142.6866663296,-41
52.01429166566,39
61.89540583581,109
159.9495549834,-220
184.7844386336,103
96.9259209283,-87
176.4708739035,162
71.6791527636,61
53.5890051624,91
56.21374640354,104
92.47804212961,-6
174.121913677,106
144.0088696021,48
55.42512823746,110
107.2741168043,8
90.41815029823,101
95.23509268696,79
98.21740085054,53
94.88102918412,107
79.85085891654,39
57.23300222212,152
57.1977211761,56
107.0938838542,89
52.56939231145,116
153.030762878,64
109.4713146396,110
84.33715799046,43
194.9352005372,-10
116.885769118,-92
173.0020247527,145
57.56490594911,108
77.54887407088,-165
51.42635849532,30
110.3472032155,105
51.88113015992,150
101.8373335415,-2
59.14536673444,103
58.09502147058,110
97.60027142564,129
81.53915845936,105
121.7969875974,-201
134.1881500163,60
66.95606835391,107
63.81243747863,125
77.11860168852,-33
156.7827896113,126
63.57053771575,102
67.34281340403,146
84.51688057257,144
122.7544006505,21
132.4418954664,60
59.99872197942,85
59.44927053913,109
50.55129899957,139
55.57645281304,-130
54.79157480863,57
122.7157194642,110
75.26411790689,91
119.1285526955,-95
57.34368675005,107
82.04833374382,35
59.97868174657,156
108.4294513371,159
59.06062425816,114
54.40230580032,111
92.09758313965,19
50.88290000666,122
178.2849158886,33
80.04683017069,-110
94.65025193701,153
128.4600899919,-168
151.486336781,-226
101.7497434059,-5
69.31178674915,142
78.93345323289,-45
75.74738502617,-205
120.9488665555,102
146.6552151341,103
112.2981693543,55
171.682241291,-22
141.2301222723,41
199.3135596734,-170
56.84528148677,33
149.0405176316,-145
116.0607066652,-174
50.98899205661,106
142.5106604059,122
170.9359998305,128
103.8402073946,79
172.3889421566,-114
70.78789805617,101
87.51733473632,110
98.65979688903,87
103.4898654982,-171
119.5492050214,11
76.24173262109,72
59.74503042834,109
145.1355083125,85
82.31651300208,-154
139.4098852744,22
54.44314786138,122
59.51077263043,1499
143.1497838584,80
65.39678001171,161
85.71831708188,108
64.434462199,106
60.63030197072,97
198.2396637248,-251
83.42658018359,93
129.6499749451,-207
92.88867130329,140
69.39433423706,101
107.7915521773,18
87.84237465874,110
64.4053760287,92
144.8698297646,95
184.1681887348,107
141.8237591575,89
65.21430302147,103
64.76460601994,109
132.1298624517,94
50.41279645115,8
70.1403621328,112
78.83423844808,101
76.36513384097,99
114.5179118063,44
86.4160976897,31
157.1976596307,105
190.0339984759,104
170.0419911656,97
52.08594447987,35
51.77460069484,67
82.9729028147,104
94.96879622567,105
191.5067096795,-107
58.97759111204,105
72.39038536459,125
93.71500575045,99
57.36944436003,79
79.53420764163,23
84.67271812036,101
158.5494214965,122
55.88490821749,140
92.15313596695,131
75.38248196456,151
154.7863873477,-48
53.06160589531,63
87.18541880472,-94
69.89516873605,-273
97.69471535137,100
52.65667248915,105
158.0190073928,-147
63.67197011988,110
181.0812112915,104
168.2144625543,59
103.7111385741,71
121.0255174386,82
56.7333986507,-172
81.38615108894,81
172.6555052212,75
69.43770954953,86
82.66049849637,103
52.10035227415,106
72.02369722016,102
94.22529827676,60
133.1707094086,-184
102.8054443961,-269
66.56840173831,100
138.9972268577,153
72.17668672752,145
141.8790351273,-10
171.4109450963,-116
67.76834501751,-214
120.6885139942,55
61.85843861268,147
65.21892527243,103
69.43602415566,-247
102.9441456861,105
56.57013596134,90
131.0147908483,99
120.3934940873,85
157.2173211906,131
64.40011726363,62
128.7670101147,106
118.4551354088,47
154.2015227657,29
65.69813343879,150
73.55112184411,108
145.9834921475,104
63.05395324962,56
190.5799157557,-91
65.94445419546,-85
73.38614479808,42
74.75762557024,99
184.8876296895,104
104.0757297275,-123
84.47360734118,136
51.80192456712,115
84.0319002953,125
105.134276703,59
158.5521317401,107
91.88254966512,103
83.24353489316,141
62.28866687,-242
120.3125738647,77
51.65996182265,107
76.10391664028,-267
50.54507083489,104
159.6459171734,-201
73.90588913122,164
55.13029378693,115
59.86934535497,37
84.45077927924,132
148.3587056656,56
164.0213128242,134
63.73693714114,122
141.2105800038,104
85.32250923693,135
121.7482532989,46
71.05415666565,152
111.2007821328,15
141.3312044526,-214
140.4932641866,11
137.9024420698,17
65.11629052852,105
171.6951098641,111
66.20625304525,46
85.99317847201,-168
80.97846686227,133
52.44224906527,44
115.4708946967,-205
123.4053545949,61
74.57155302307,116
73.08355474309,157
78.83763424892,121
139.2440596919,102
80.92574329565,19
74.55684666813,108
94.04259029542,-209
103.7740078423,152
72.16393638665,106
134.5901511337,108
58.38643365765,17
85.80457962854,-174
160.0403808192,54
119.8814642412,105
153.805070637,-216
56.24702124666,89
53.0105396151,-197
88.18304375218,-173
50.04938474864,99
65.58030275241,145
128.9733011778,-125
52.37506723338,102
76.05400069509,49
81.0842608603,27
198.1217299736,95
162.9077132439,159
91.09183322801,25
132.117926427,105
53.01296120324,68
63.21994963002,43
156.5559568551,-60
64.45420962679,26
80.45778214672,108
134.3371752957,36
131.4164453924,-154
106.1658735057,138
95.29066287973,13
109.8057045349,44
95.04667678411,104
70.21219623991,90
60.11856717002,109
84.47015737523,115
69.66608847195,149
123.3239254533,47
51.77599600722,-139
87.09484931674,60
62.31485334338,16
105.1449424742,109
96.47979018115,-262
60.06759923559,52
82.34654079663,106
102.4760026661,-216
135.0833017045,122
122.5842308088,105
116.8800117576,107
55.12104508601,6
63.55617187498,104
65.47584494305,-18
138.8066498404,112
52.04629015954,124
68.51786281557,40
127.9077728488,33
80.3617984153,20
140.192847753,55
128.9422334312,75
100.1833056983,91
93.97034278492,-81
106.4447964672,-88
143.8576743693,12
76.34655492083,103
103.4447280903,24
139.1030881061,102
137.9793097556,104
154.9617630219,105
149.951649552,20
105.6477045151,105
180.4818921618,-17
64.4327162858,103
59.92997027092,105
64.3975375153,-240
118.540334078,102
79.27520004133,106
81.15798675625,91
125.4778577288,66
